Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
2018-07-23,10:58:50,4.0,60027,Female,Web,Member,Home & Furniture,Sofas,67.0,4.0,0.2,16.8,1.7,Medium,credit_card
2018-06-07,23:57:49,10.0,74543,Female,Web,Member,Home & Furniture,Beds,78.0,1.0,0.2,78.0,7.8,Low,credit_card
2018-10-21,09:01:37,10.0,72249,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.2,36.6,3.7,High,credit_card
2018-09-16,09:58:44,8.0,86815,Female,Mobile,Member,Home & Furniture,Shoe Rack,124.0,3.0,0.4,29.1,2.9,Medium,credit_card
2018-11-03,08:21:01,8.0,96198,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.4,35.0,3.5,Medium,credit_card
2018-12-13,19:17:01,9.0,83439,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,3.0,0.4,37.0,3.7,Medium,credit_card
2018-12-15,10:36:18,5.0,75445,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,4.0,0.2,127.4,12.7,Medium,credit_card
2018-11-07,11:51:29,1.0,86320,Female,Mobile,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.3,124.7,12.5,Medium,e_wallet
2018-09-19,00:41:11,1.0,78043,Male,Web,Guest,Home & Furniture,Curtains,34.0,1.0,0.4,17.0,1.7,Medium,credit_card
2018-11-04,22:05:53,8.0,94062,Female,Mobile,Member,Home & Furniture,Towels,228.0,3.0,0.2,141.2,14.1,High,money_order
2018-04-28,12:00:43,8.0,98731,Female,Web,Member,Home & Furniture,Sofas,67.0,3.0,0.2,22.3,2.2,Medium,credit_card
2018-04-11,15:39:41,2.0,64863,Male,Web,Member,Home & Furniture,Beds,78.0,4.0,0.3,19.5,2.0,Medium,credit_card
2018-09-28,16:08:55,7.0,62409,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.2,36.6,3.7,Medium,credit_card
2018-02-08,09:35:39,9.0,83316,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,3.0,0.3,32.8,3.3,Medium,credit_card
2018-06-17,20:48:04,6.0,62725,Female,Mobile,Member,Home & Furniture,Umbrellas,70.0,5.0,0.2,14.0,1.4,Medium,money_order
2018-06-22,18:31:51,8.0,65314,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133.0,3.0,0.4,37.0,3.7,High,credit_card
2018-08-24,19:47:30,7.0,67585,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.3,114.4,11.4,Medium,credit_card
2018-12-26,06:27:13,1.0,86425,Male,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.2,128.9,12.9,Medium,credit_card
2018-02-26,12:58:43,2.0,65381,Male,Web,Member,Home & Furniture,Curtains,34.0,1.0,0.2,17.0,1.7,Medium,credit_card
2018-06-18,12:55:44,2.0,97502,Male,Web,Member,Home & Furniture,Towels,228.0,4.0,0.2,138.9,13.9,Medium,credit_card
2018-03-05,03:44:02,5.0,70367,Female,Web,Member,Home & Furniture,Sofas,67.0,1.0,0.3,33.5,3.4,Medium,credit_card
2018-10-14,18:06:22,1.0,82249,Female,Mobile,Member,Home & Furniture,Beds,78.0,4.0,0.2,19.5,2.0,High,debit_card
2018-02-11,01:06:45,6.0,80515,Male,Web,Member,Home & Furniture,Dinning Tables,119.0,4.0,0.4,20.0,2.0,Medium,e_wallet
2018-05-04,10:10:39,4.0,92900,Female,Mobile,Member,Home & Furniture,Shoe Rack,124.0,4.0,0.2,34.1,3.4,Low,credit_card
2018-04-13,23:52:08,5.0,66524,Male,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.3,35.0,3.5,Medium,credit_card
2018-11-24,16:27:11,1.0,79787,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133.0,5.0,0.3,19.8,2.0,Medium,credit_card
2018-04-19,11:42:54,1.0,92236,Male,Web,Member,Home & Furniture,Sofa Covers,216.0,3.0,0.2,123.0,12.3,Medium,money_order
2018-02-12,19:28:31,1.0,89198,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,3.0,0.2,124.7,12.5,High,credit_card
2018-12-07,13:13:12,5.0,70164,Female,Web,Member,Home & Furniture,Curtains,34.0,3.0,0.3,11.3,1.1,Low,credit_card
2018-11-06,00:58:48,6.0,97873,Male,Web,Member,Home & Furniture,Towels,228.0,4.0,0.4,111.5,11.2,Medium,credit_card
2018-12-27,14:29:36,9.0,70750,Male,Web,Guest,Home & Furniture,Sofas,67.0,3.0,0.3,22.3,2.2,Medium,money_order
2018-07-28,13:12:54,4.0,61846,Female,Web,Member,Home & Furniture,Beds,78.0,5.0,0.2,15.6,1.6,Medium,credit_card
2018-04-09,19:22:58,8.0,75247,Male,Web,Member,Home & Furniture,Dinning Tables,119.0,3.0,0.3,21.2,2.1,Medium,e_wallet
2018-11-12,15:22:47,10.0,93760,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.4,39.0,3.9,High,credit_card
2018-07-16,05:09:55,2.0,74552,Male,Web,Member,Home & Furniture,Umbrellas,70.0,4.0,0.2,17.5,1.8,High,credit_card
2018-07-24,19:45:21,9.0,63959,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,5.0,0.2,39.7,4.0,High,credit_card
2018-02-06,13:59:32,7.0,93025,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,5.0,0.2,125.2,12.5,High,money_order
2018-09-23,18:33:46,1.0,66979,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.2,128.9,12.9,Medium,credit_card
2018-05-18,10:37:28,3.0,89687,Female,Web,Member,Home & Furniture,Curtains,34.0,4.0,0.2,8.5,0.9,Medium,credit_card
2018-09-09,10:38:28,4.0,94940,Female,Mobile,Member,Home & Furniture,Towels,228.0,1.0,0.3,141.2,14.1,Medium,e_wallet
2018-12-11,11:49:08,2.0,74161,Female,Web,Member,Home & Furniture,Sofas,67.0,5.0,0.2,13.4,1.3,Low,credit_card
2018-07-24,17:04:52,9.0,77321,Male,Web,Guest,Home & Furniture,Beds,78.0,5.0,0.2,15.6,1.6,Medium,credit_card
2018-04-14,01:49:03,2.0,88499,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,3.0,0.2,35.4,3.5,High,credit_card
2018-02-03,18:10:05,4.0,92881,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,5.0,0.2,31.6,3.2,Medium,credit_card
2018-07-21,14:42:33,5.0,84966,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.2,35.0,3.5,Medium,credit_card
2018-09-16,12:35:30,8.0,80439,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.2,51.7,5.2,Medium,credit_card
2018-11-06,20:07:38,9.0,80408,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.2,127.4,12.7,Medium,credit_card
2018-08-09,19:33:07,7.0,88145,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.4,122.6,12.3,Medium,money_order
2018-08-10,19:15:54,8.0,99729,Female,Web,Member,Home & Furniture,Curtains,34.0,1.0,0.4,34.0,3.4,Medium,credit_card
2018-07-24,08:36:09,10.0,62607,Female,Mobile,Member,Home & Furniture,Towels,228.0,5.0,0.2,136.6,13.7,Medium,money_order
2018-08-19,16:42:29,1.0,69275,Male,Web,Member,Home & Furniture,Sofas,67.0,1.0,0.2,67.0,6.7,High,credit_card
2018-11-24,12:41:33,6.0,83645,Male,Web,Member,Home & Furniture,Beds,78.0,1.0,0.3,78.0,7.8,High,credit_card
2018-01-08,17:43:26,5.0,79026,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.4,15.2,1.5,Medium,credit_card
2018-07-27,17:17:40,1.0,72258,Female,Mobile,Member,Home & Furniture,Shoe Rack,124.0,3.0,0.3,32.8,3.3,High,credit_card
2018-05-16,13:57:17,4.0,78162,Female,Web,Member,Home & Furniture,Umbrellas,70.0,5.0,0.4,14.0,1.4,High,credit_card
2018-11-08,10:47:10,6.0,87624,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.3,45.0,4.5,High,e_wallet
2018-08-01,15:30:26,9.0,84202,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,3.0,0.3,116.6,11.7,High,credit_card
2018-06-28,01:08:44,8.0,81847,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,3.0,0.2,124.7,12.5,Medium,e_wallet
2018-11-01,09:04:15,7.0,69025,Female,Web,Member,Home & Furniture,Curtains,34.0,5.0,0.3,6.8,0.7,Low,credit_card
2018-07-23,20:42:29,8.0,84536,Female,Mobile,Member,Home & Furniture,Towels,228.0,1.0,0.3,125.2,12.5,Medium,credit_card
2018-11-15,00:57:27,9.0,61887,Female,Mobile,Member,Home & Furniture,Sofas,67.0,1.0,0.2,33.5,3.4,Medium,credit_card
2018-09-08,23:05:31,10.0,91538,Female,Mobile,Member,Home & Furniture,Beds,78.0,5.0,0.4,15.6,1.6,Low,credit_card
2018-09-28,13:10:03,3.0,85395,Male,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.3,21.2,2.1,High,credit_card
2018-10-13,17:18:14,4.0,88901,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,5.0,0.2,37.8,3.8,Medium,credit_card
2018-11-07,14:10:01,6.0,70392,Female,Web,Member,Home & Furniture,Umbrellas,70.0,3.0,0.3,23.3,2.3,Medium,e_wallet
2018-06-16,22:31:01,6.0,65956,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.2,50.3,5.0,Medium,credit_card
2018-11-12,19:14:57,1.0,97356,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.2,127.4,12.7,Medium,money_order
2018-02-11,08:32:58,5.0,78685,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.4,114.1,11.4,Medium,money_order
2018-11-23,18:46:17,10.0,91781,Female,Web,Member,Home & Furniture,Curtains,34.0,4.0,0.3,8.5,0.9,Medium,credit_card
2018-10-09,11:41:47,8.0,94361,Female,Web,Member,Home & Furniture,Towels,228.0,1.0,0.3,141.2,14.1,Medium,credit_card
2018-12-15,07:28:22,7.0,64833,Female,Web,Member,Home & Furniture,Sofas,67.0,4.0,0.3,16.8,1.7,High,money_order
2018-09-19,10:57:31,6.0,68889,Female,Web,Member,Home & Furniture,Beds,78.0,3.0,0.3,26.0,2.6,Medium,credit_card
2018-09-11,10:48:14,1.0,76809,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.3,27.1,2.7,Medium,credit_card
2018-05-25,21:25:09,1.0,98171,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,3.0,0.3,32.8,3.3,Medium,money_order
2018-11-03,07:02:12,7.0,92502,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.2,70.0,7.0,Medium,e_wallet
2018-07-16,05:23:31,10.0,94879,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.4,47.7,4.8,Medium,credit_card
2018-01-27,13:49:56,10.0,60208,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,3.0,0.3,116.6,11.7,Medium,money_order
2018-07-17,20:23:46,3.0,63020,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,5.0,0.3,99.4,9.9,Medium,credit_card
2018-10-28,16:22:42,6.0,65274,Female,Web,Member,Home & Furniture,Curtains,34.0,5.0,0.3,6.8,0.7,Medium,credit_card
2018-01-29,21:12:37,8.0,78878,Female,Web,Member,Home & Furniture,Towels,228.0,1.0,0.4,138.9,13.9,Medium,credit_card
2018-01-15,19:33:54,9.0,66550,Female,Web,Member,Home & Furniture,Sofas,67.0,1.0,0.4,33.5,3.4,High,credit_card
2018-12-20,20:12:16,9.0,84816,Female,Mobile,Member,Home & Furniture,Beds,78.0,1.0,0.3,78.0,7.8,Medium,credit_card
2018-11-02,15:30:42,1.0,91731,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,3.0,0.4,24.7,2.5,Medium,credit_card
2018-05-06,22:37:01,1.0,80646,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.2,41.5,4.2,Medium,money_order
2018-08-27,14:40:30,10.0,85492,Female,Web,Member,Home & Furniture,Umbrellas,70.0,4.0,0.4,17.5,1.8,Medium,credit_card
2018-05-15,20:45:24,1.0,61210,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,4.0,0.4,31.7,3.2,High,credit_card
2018-06-11,18:22:07,4.0,97993,Male,Web,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.3,125.2,12.5,Medium,credit_card
2018-05-15,09:10:10,9.0,98419,Male,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.3,109.9,11.0,High,credit_card
2018-09-13,14:21:04,7.0,80334,Female,Mobile,Member,Home & Furniture,Curtains,34.0,5.0,0.4,6.8,0.7,Medium,money_order
2018-05-10,09:42:14,7.0,93197,Male,Web,Member,Home & Furniture,Towels,228.0,1.0,0.4,129.8,13.0,Medium,credit_card
2018-10-29,17:42:42,10.0,77995,Female,Web,Member,Home & Furniture,Sofas,67.0,5.0,0.3,13.4,1.3,High,credit_card
2018-12-15,17:34:36,9.0,65413,Female,Web,Member,Home & Furniture,Beds,78.0,4.0,0.4,19.5,2.0,Medium,credit_card
2018-03-29,19:20:15,6.0,72962,Female,Mobile,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.2,36.6,3.7,High,credit_card
2018-12-15,21:26:43,10.0,67738,Male,Web,Member,Home & Furniture,Shoe Rack,124.0,4.0,0.2,34.1,3.4,Medium,credit_card
2018-02-13,05:53:17,8.0,98017,Female,Web,Member,Home & Furniture,Umbrellas,70.0,5.0,0.4,14.0,1.4,Medium,credit_card
2018-05-14,16:12:45,5.0,82824,Male,Web,Guest,Home & Furniture,Dinner Crockery,133.0,3.0,0.2,49.0,4.9,High,credit_card
2018-05-29,22:07:26,7.0,89653,Male,Web,Guest,Home & Furniture,Sofa Covers,216.0,3.0,0.3,116.6,11.7,High,money_order
2018-08-02,08:23:42,8.0,94213,Female,Mobile,Member,Home & Furniture,Bed Sheets,211.0,4.0,0.3,105.7,10.6,Medium,credit_card
2018-09-23,13:44:11,9.0,78106,Female,Web,Member,Home & Furniture,Curtains,34.0,1.0,0.4,17.0,1.7,High,money_order
2018-10-25,16:50:08,5.0,70631,Female,Web,Member,Home & Furniture,Towels,228.0,5.0,0.3,91.0,9.1,Medium,credit_card
2018-12-08,19:06:08,2.0,96120,Female,Web,Member,Home & Furniture,Sofas,67.0,4.0,0.2,16.8,1.7,Medium,e_wallet
2018-01-03,14:29:58,4.0,92920,Female,Web,Member,Home & Furniture,Beds,78.0,3.0,0.2,26.0,2.6,Medium,money_order
2018-10-04,17:17:07,9.0,67799,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.3,9.3,0.9,Medium,credit_card
2018-05-03,13:59:24,2.0,78643,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.2,42.8,4.3,Medium,credit_card
2018-03-26,13:20:13,10.0,71514,Female,Web,Member,Home & Furniture,Umbrellas,70.0,3.0,0.4,23.3,2.3,Medium,credit_card
2018-08-16,11:53:48,7.0,98313,Male,Web,Guest,Home & Furniture,Dinner Crockery,133.0,4.0,0.4,31.7,3.2,Medium,credit_card
2018-07-20,14:00:11,10.0,86016,Male,Web,Member,Home & Furniture,Sofa Covers,216.0,5.0,0.4,92.8,9.3,Medium,money_order
2018-09-18,14:26:21,9.0,97518,Female,Mobile,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.3,118.3,11.8,Medium,credit_card
2018-09-18,21:50:31,7.0,75769,Female,Web,Member,Home & Furniture,Curtains,34.0,5.0,0.3,6.8,0.7,High,money_order
2018-07-02,19:39:13,10.0,88547,Male,Web,Member,Home & Furniture,Towels,228.0,4.0,0.3,102.4,10.2,Medium,credit_card
2018-09-26,19:01:56,10.0,74813,Female,Mobile,Member,Home & Furniture,Sofas,67.0,5.0,0.3,13.4,1.3,Low,debit_card
2018-09-07,22:34:58,2.0,93948,Female,Web,Member,Home & Furniture,Beds,78.0,1.0,0.3,39.0,3.9,Medium,credit_card
2018-12-30,16:40:57,2.0,81244,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,4.0,0.4,20.0,2.0,Medium,money_order
2018-08-04,14:51:57,6.0,74466,Male,Web,Guest,Home & Furniture,Shoe Rack,124.0,1.0,0.2,39.0,3.9,Medium,credit_card
2018-12-15,12:00:33,7.0,69787,Female,Web,Member,Home & Furniture,Umbrellas,70.0,4.0,0.3,17.5,1.8,Medium,credit_card
2018-07-30,13:03:44,5.0,70225,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.2,50.3,5.0,Medium,credit_card
2018-11-18,10:55:43,8.0,93490,Female,Mobile,Member,Home & Furniture,Sofa Covers,216.0,5.0,0.3,103.6,10.4,Medium,debit_card
2018-06-14,20:36:47,2.0,67078,Male,Web,Guest,Home & Furniture,Bed Sheets,211.0,1.0,0.3,124.7,12.5,High,credit_card
2018-05-02,07:25:13,5.0,76303,Female,Web,Member,Home & Furniture,Curtains,34.0,3.0,0.2,11.3,1.1,Medium,money_order
2018-09-05,20:12:22,2.0,93980,Male,Web,Member,Home & Furniture,Towels,228.0,1.0,0.3,136.6,13.7,High,credit_card
2018-09-26,10:43:55,2.0,71128,Female,Web,Member,Home & Furniture,Sofas,67.0,3.0,0.2,22.3,2.2,Medium,credit_card
2018-04-24,00:14:38,10.0,94916,Female,Web,Member,Home & Furniture,Beds,78.0,1.0,0.2,78.0,7.8,Medium,credit_card
2018-10-13,19:09:16,3.0,98994,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.2,27.1,2.7,High,money_order
2018-08-12,18:03:06,7.0,74344,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.2,42.8,4.3,Low,money_order
2018-01-03,14:10:36,5.0,63413,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.3,35.0,3.5,Medium,credit_card
2018-03-30,12:50:05,9.0,94025,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,4.0,0.2,42.4,4.2,Medium,credit_card
2018-12-21,14:04:40,2.0,77855,Male,Web,Member,Home & Furniture,Sofa Covers,216.0,4.0,0.4,101.4,10.1,High,money_order
2018-03-02,14:05:22,8.0,65046,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.4,122.6,12.3,High,credit_card
2018-12-15,16:36:42,5.0,89965,Male,Web,Member,Home & Furniture,Curtains,34.0,4.0,0.2,8.5,0.9,High,credit_card
2018-10-03,19:26:15,2.0,96520,Female,Web,Member,Home & Furniture,Towels,228.0,3.0,0.4,120.6,12.1,Medium,money_order
2018-04-29,14:14:58,8.0,85673,Female,Web,Member,Home & Furniture,Sofas,67.0,1.0,0.2,33.5,3.4,Medium,credit_card
2018-08-15,14:05:35,4.0,82212,Female,Web,Member,Home & Furniture,Beds,78.0,5.0,0.3,15.6,1.6,Medium,credit_card
2018-09-28,12:48:18,10.0,61003,Female,Mobile,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.2,34.2,3.4,Medium,money_order
2018-08-13,10:06:18,7.0,97657,Female,Mobile,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.4,39.0,3.9,Medium,credit_card
2018-05-17,22:26:06,7.0,77441,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.2,70.0,7.0,Medium,credit_card
2018-11-10,08:45:05,8.0,82546,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,4.0,0.3,26.4,2.6,High,credit_card
2018-04-24,06:45:52,1.0,68526,Female,Mobile,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.2,127.4,12.7,High,credit_card
2018-10-12,07:38:17,4.0,79070,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.4,122.6,12.3,High,credit_card
2018-03-18,12:33:29,4.0,81294,Female,Web,Member,Home & Furniture,Curtains,34.0,3.0,0.2,11.3,1.1,Medium,credit_card
2018-09-25,15:25:21,4.0,99907,Female,Mobile,Member,Home & Furniture,Towels,228.0,1.0,0.3,141.2,14.1,High,credit_card
2018-09-16,20:40:44,9.0,88493,Male,Web,Guest,Home & Furniture,Sofas,67.0,5.0,0.4,13.4,1.3,Low,credit_card
2018-02-02,16:50:32,10.0,79336,Male,Web,Member,Home & Furniture,Beds,78.0,1.0,0.2,78.0,7.8,Low,credit_card
2018-07-17,10:37:43,9.0,78993,Female,Mobile,Member,Home & Furniture,Dinning Tables,119.0,1.0,0.2,36.6,3.7,Medium,credit_card
2018-07-20,17:32:44,9.0,62062,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,4.0,0.3,29.1,2.9,High,credit_card
2018-11-01,13:13:42,10.0,99697,Male,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.3,70.0,7.0,Medium,debit_card
2018-07-19,11:30:58,10.0,99609,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.2,51.7,5.2,High,money_order
2018-04-22,16:45:16,1.0,66263,Male,Web,Guest,Home & Furniture,Sofa Covers,216.0,3.0,0.2,123.0,12.3,Medium,money_order
2018-10-20,11:18:38,5.0,90541,Male,Web,Member,Home & Furniture,Bed Sheets,211.0,3.0,0.2,124.7,12.5,Medium,credit_card
2018-11-30,07:59:28,6.0,95799,Female,Web,Member,Home & Furniture,Curtains,34.0,1.0,0.3,17.0,1.7,High,credit_card
2018-06-05,15:25:04,2.0,95994,Female,Web,Member,Home & Furniture,Towels,228.0,3.0,0.4,120.6,12.1,Low,credit_card
2018-11-11,08:04:22,3.0,72575,Female,Web,Member,Home & Furniture,Sofas,67.0,4.0,0.2,16.8,1.7,Medium,credit_card
2018-11-05,22:22:38,9.0,99537,Female,Web,Member,Home & Furniture,Beds,78.0,3.0,0.2,26.0,2.6,High,credit_card
2018-05-12,15:53:26,3.0,78455,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.2,27.1,2.7,Medium,money_order
2018-11-06,10:23:00,2.0,97930,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,1.0,0.4,39.0,3.9,High,e_wallet
2018-06-27,13:37:09,1.0,68557,Male,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.3,70.0,7.0,High,credit_card
2018-12-27,14:44:45,2.0,75569,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,4.0,0.3,37.0,3.7,Medium,credit_card
2018-12-15,15:56:23,7.0,70720,Male,Web,Member,Home & Furniture,Sofa Covers,216.0,5.0,0.2,114.4,11.4,Medium,credit_card
2018-04-24,09:47:09,3.0,90874,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,5.0,0.4,88.8,8.9,High,credit_card
2018-12-27,09:24:23,4.0,88718,Female,Web,Member,Home & Furniture,Curtains,34.0,1.0,0.3,17.0,1.7,Medium,credit_card
2018-12-27,21:53:45,4.0,92365,Female,Web,Member,Home & Furniture,Towels,228.0,5.0,0.4,102.4,10.2,Low,credit_card
2018-05-13,16:41:07,5.0,92024,Female,Web,Member,Home & Furniture,Sofas,67.0,1.0,0.3,33.5,3.4,Medium,money_order
2018-07-02,10:00:43,2.0,75819,Female,Mobile,Member,Home & Furniture,Beds,78.0,1.0,0.3,78.0,7.8,Medium,credit_card
2018-03-23,18:46:49,2.0,86151,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.3,21.2,2.1,Medium,credit_card
2018-04-02,11:59:55,8.0,74470,Male,Web,Guest,Home & Furniture,Shoe Rack,124.0,4.0,0.4,24.2,2.4,Medium,credit_card
2018-04-07,19:16:30,6.0,66768,Female,Web,Member,Home & Furniture,Umbrellas,70.0,1.0,0.2,35.0,3.5,Medium,credit_card
2018-12-01,17:55:35,6.0,88711,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,5.0,0.2,39.7,4.0,Medium,credit_card
2018-06-28,09:57:54,7.0,86926,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,5.0,0.2,125.2,12.5,Medium,credit_card
2018-08-02,16:04:21,4.0,65909,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,4.0,0.2,114.1,11.4,High,credit_card
2018-09-19,23:00:36,5.0,64419,Female,Web,Member,Home & Furniture,Curtains,34.0,5.0,0.4,6.8,0.7,Medium,credit_card
2018-10-19,14:47:41,5.0,62121,Male,Web,Member,Home & Furniture,Towels,228.0,3.0,0.2,134.3,13.4,Medium,credit_card
2018-07-12,21:19:09,2.0,73336,Female,Web,Member,Home & Furniture,Sofas,67.0,3.0,0.3,22.3,2.2,Medium,credit_card
2018-06-16,12:30:12,2.0,66176,Female,Mobile,Member,Home & Furniture,Beds,78.0,1.0,0.2,39.0,3.9,Medium,credit_card
2018-06-30,11:46:23,6.0,96108,Male,Web,Member,Home & Furniture,Dinning Tables,119.0,4.0,0.2,34.2,3.4,Medium,credit_card
2018-08-18,18:26:06,4.0,72118,Male,Web,Guest,Home & Furniture,Shoe Rack,124.0,1.0,0.3,40.3,4.0,Medium,credit_card
2018-10-18,13:48:28,2.0,82465,Female,Mobile,Member,Home & Furniture,Umbrellas,70.0,1.0,0.3,35.0,3.5,Medium,money_order
2018-04-24,10:28:25,4.0,97856,Male,Web,Member,Home & Furniture,Dinner Crockery,133.0,1.0,0.2,50.3,5.0,High,credit_card
2018-06-04,22:09:33,9.0,71651,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,3.0,0.3,116.6,11.7,High,credit_card
2018-04-04,00:38:14,9.0,64693,Female,Web,Member,Home & Furniture,Bed Sheets,211.0,1.0,0.2,126.8,12.7,High,money_order
2018-04-22,17:47:12,1.0,77502,Female,Web,Member,Home & Furniture,Curtains,34.0,3.0,0.3,11.3,1.1,Low,credit_card
2018-12-26,18:47:24,4.0,87409,Male,Web,Member,Home & Furniture,Towels,228.0,5.0,0.3,113.8,11.4,Medium,credit_card
2018-11-01,18:06:51,9.0,85259,Female,Web,Member,Home & Furniture,Sofas,67.0,3.0,0.3,22.3,2.2,High,credit_card
2018-11-01,09:34:16,7.0,80761,Male,Web,Guest,Home & Furniture,Beds,78.0,5.0,0.3,15.6,1.6,Medium,money_order
2018-08-21,21:01:47,9.0,64199,Female,Web,Member,Home & Furniture,Dinning Tables,119.0,5.0,0.4,15.2,1.5,Medium,money_order
2018-08-06,00:17:56,5.0,96765,Female,Web,Member,Home & Furniture,Shoe Rack,124.0,4.0,0.2,39.0,3.9,Medium,credit_card
2018-05-19,18:35:57,3.0,81171,Male,Web,Member,Home & Furniture,Umbrellas,70.0,3.0,0.2,23.3,2.3,Medium,credit_card
2018-11-17,16:09:34,1.0,65187,Female,Web,Member,Home & Furniture,Dinner Crockery,133.0,4.0,0.2,47.7,4.8,Low,credit_card
2018-11-10,21:11:02,3.0,83727,Female,Web,Member,Home & Furniture,Sofa Covers,216.0,1.0,0.3,129.5,13.0,Medium,credit_card
2018-07-18,11:43:30,9.0,67672,Male,Web,Member,Home & Furniture,Bed Sheets,211.0,4.0,0.3,88.8,8.9,Medium,credit_card
2018-07-01,16:28:54,5.0,88799,Female,Mobile,Member,Home & Furniture,Curtains,34.0,1.0,0.3,17.0,1.7,Medium,credit_card
2018-08-17,11:12:30,8.0,93991,Male,Web,Member,Home & Furniture,Towels,228.0,5.0,0.2,136.6,13.7,Medium,credit_card
2018-12-18,19:20:24,3.0,73832,Male,Web,Member,Home & Furniture,Sofas,67.0,3.0,0.3,22.3,2.2,Medium,credit_card
2018-11-24,09:18:20,5.0,88055,Female,Web,Member,Home & Furniture,Beds,78.0,1.0,0.3,78.0,7.8,Medium,credit_card
